"match_variant","date","map","playlist","place","game_id"
"Rocket Race","3/27/2008 4:11:38 PM","Sandtrap","Rocket Race","3rd","406902243"
"Team Slayer","3/27/2008 4:04:37 PM","High Ground","Multi Team","2nd","406884668"
"Team BRs","3/27/2008 3:50:11 PM","High Ground","Team Slayer","1st","406848169"
"Team Slayer","3/27/2008 3:35:02 PM","Isolation","Team Doubles","1st","406810434"
"Slayer","3/27/2008 3:18:55 PM","The Pit","Rumble Pit","1st","406769933"
"Team Slayer","3/27/2008 8:46:13 AM","Snowbound","Team Slayer","1st","406107540"
"Team Slayer","3/27/2008 8:35:32 AM","Isolation","Team Slayer","1st","406099036"
"Slayer BRs","3/27/2008 8:17:12 AM","Epitaph","Lone Wolves","1st","406085418"
"Slayer BRs","3/27/2008 5:47:07 AM","Guardian","Lone Wolves","1st","406011666"
"Slayer","3/27/2008 5:36:10 AM","Epitaph","Lone Wolves","4th","406007917"
"Swords","3/27/2008 5:25:52 AM","Epitaph","Rumble Pit","3rd","406004724"
"Crazy King","3/27/2008 5:17:34 AM","Guardian","Rumble Pit","3rd","406001930"
"Slayer","3/27/2008 5:10:23 AM","Guardian","Rumble Pit","3rd","405999470"
"Rocket Race","3/26/2008 3:57:41 PM","Valhalla","Rocket Race","2nd","404918590"
"Rocket Race","3/26/2008 3:52:02 PM","Sandtrap","Rocket Race","2nd","404906524"
"Rocket Race","3/26/2008 3:42:27 PM","Sandtrap","Rocket Race","2nd","404882864"
"Rocket Race","3/26/2008 3:32:55 PM","Sandtrap","Rocket Race","3rd","404860933"
"Rocket Race","3/26/2008 3:26:30 PM","Valhalla","Rocket Race","4th","404844647"
"Rocket Stunts","3/26/2008 3:19:56 PM","Sandtrap","Rocket Race","3rd","404828955"
"Team Duals","3/26/2008 3:09:05 PM","Foundry","DLC Slayer","2nd","404804918"
"Slayer BRs","3/26/2008 2:08:34 PM","The Pit","Lone Wolves","2nd","404665615"
"Swords","3/26/2008 12:41:58 PM","The Pit","Lone Wolves","2nd","404488701"
"Swords","3/26/2008 12:32:56 PM","Epitaph","Lone Wolves","4th","404471900"
"Slayer BRs","3/26/2008 12:25:05 PM","Narrows","Lone Wolves","2nd","404458656"
"Team Slayer","3/26/2008 11:06:34 AM","Snowbound","Team Doubles","1st","404344136"
"Team Slayer","3/26/2008 10:58:16 AM","Epitaph","Team Doubles","1st","404333397"
"Team BRs","3/26/2008 10:48:20 AM","Construct","Team Doubles","1st","404320362"
"Team Slayer","3/26/2008 10:40:14 AM","Construct","Team Doubles","2nd","404310454"
"Team BRs","3/26/2008 10:28:46 AM","Epitaph","Team Doubles","1st","404296355"
"Crazy King","3/26/2008 10:11:15 AM","Epitaph","Lone Wolves","5th","404275349"
"Swords","3/26/2008 10:03:51 AM","Guardian","Rumble Pit","3rd","404266437"
"Team Slayer","3/25/2008 11:44:32 AM","Narrows","Team Slayer","1st","402459366"
"Team BRs","3/25/2008 11:29:52 AM","Isolation","Team Slayer","2nd","402438648"
"Shotty Snipers","3/25/2008 11:16:22 AM","Snowbound","Team Slayer","1st","402420464"
"Team Slayer","3/25/2008 11:06:31 AM","Isolation","Team Slayer","2nd","402407415"
"Team BRs","3/25/2008 10:56:25 AM","Valhalla","Team Slayer","2nd","402394268"
"Team BRs","3/25/2008 10:43:21 AM","Last Resort","Team Slayer","1st","402377526"
"Team BRs","3/25/2008 10:28:45 AM","Narrows","Team Slayer","1st","402359998"
"Team Slayer","3/25/2008 10:19:05 AM","Isolation","Team Slayer","2nd","402348890"
"Crazy King","3/25/2008 10:00:57 AM","Snowbound","Lone Wolves","2nd","402328191"
"Crazy King","3/25/2008 9:51:45 AM","Epitaph","Lone Wolves","5th","402318522"
"Slayer","3/25/2008 9:45:58 AM","Guardian","Lone Wolves","3rd","402312392"
"Ninjaball","3/25/2008 9:35:15 AM","Construct","Rumble Pit","1st","402302074"
"Swords","3/25/2008 9:25:39 AM","Snowbound","Rumble Pit","2nd","402292520"
"Oddball","3/25/2008 5:27:54 AM","Guardian","Lone Wolves","5th","402156641"
"Team Slayer","3/25/2008 5:21:39 AM","Isolation","Team Doubles","1st","402154524"
"Team BRs","3/25/2008 5:08:06 AM","The Pit","Team Doubles","1st","402150380"
"Team Slayer","3/25/2008 4:57:42 AM","Guardian","Team Doubles","1st","402147185"
"Team Slayer","3/25/2008 4:44:49 AM","Snowbound","Team Doubles","1st","402142948"
"Team Slayer","3/25/2008 4:30:38 AM","Guardian","Team Doubles","2nd","402138936"
"Slayer BRs","3/25/2008 4:17:58 AM","Construct","Lone Wolves","4th","402135051"
"Swords","3/25/2008 4:05:46 AM","The Pit","Rumble Pit","2nd","402131560"
"Assault","3/24/2008 12:27:34 PM","The Pit","Team Objective","2nd","400664822"
"Assault","3/24/2008 12:10:45 PM","Narrows","Team Objective","2nd","400633424"
"Team Slayer","3/24/2008 11:54:03 AM","Guardian","Team Doubles","1st","400603472"
"Rocket Race","3/24/2008 11:40:30 AM","Sandtrap","Rocket Race","1st","400580054"
"Team Hammers","3/24/2008 11:33:03 AM","Epitaph","Multi Team","1st","400566680"
"Team Slayer","3/24/2008 11:26:25 AM","Construct","Team Slayer","2nd","400556108"
"Team Slayer","3/24/2008 11:12:14 AM","Snowbound","Team Doubles","1st","400532411"
"Hammerzeit","3/24/2008 11:02:47 AM","The Pit","Rumble Pit","5th","400517271"
"Hammerzeit","3/24/2008 10:55:29 AM","The Pit","Rumble Pit","1st","400505018"
"Rocket Race","3/23/2008 4:36:57 PM","Sandtrap","Rocket Race","3rd","399123454"
"Rocket Race","3/23/2008 4:31:26 PM","Valhalla","Rocket Race","1st","399110128"
"Rocket Race","3/23/2008 4:24:17 PM","Sandtrap","Rocket Race","4th","399094746"
"Rocket Race","3/23/2008 4:16:50 PM","Sandtrap","Rocket Race","3rd","399075403"
"Rocket Race","3/23/2008 4:07:07 PM","Sandtrap","Rocket Race","1st","399053633"
"Rocket Race","3/23/2008 3:58:09 PM","Sandtrap","Rocket Race","2nd","399033095"
"Team BRs","3/23/2008 3:49:56 PM","Construct","Team Slayer","1st","399014583"
"Team Slayer","3/23/2008 3:36:53 PM","The Pit","Team Doubles","1st","398983670"
"Team BRs","3/23/2008 3:22:20 PM","Guardian","Team Doubles","1st","398951872"
"Team BRs","3/23/2008 3:10:06 PM","Construct","Team Doubles","1st","398923322"
"Team Slayer","3/23/2008 2:56:20 PM","The Pit","Social Slayer","1st","398893220"
"Team Swords","3/23/2008 2:48:37 PM","Construct","Multi Team","2nd","398875370"
"Team Slayer","3/23/2008 2:41:53 PM","Narrows","Multi Team","1st","398861351"
"Team Slayer","3/23/2008 11:56:08 AM","The Pit","Team Slayer","1st","398519686"
"Team Slayer","3/23/2008 11:43:37 AM","Narrows","Team Slayer","2nd","398496136"
"Team Slayer","3/23/2008 11:33:25 AM","The Pit","Social Slayer","1st","398477187"
"Oddball","3/23/2008 11:25:26 AM","Snowbound","Rumble Pit","4th","398462244"
"Team Oddball","3/23/2008 11:20:42 AM","The Pit","Multi Team","3rd","398453884"
"Team Crazy King","3/23/2008 11:08:28 AM","Narrows","Multi Team","1st","398432209"
"Team BRs","3/22/2008 5:29:32 PM","Narrows","Team Slayer","1st","396953886"
"Team BRs","3/22/2008 5:19:55 PM","Guardian","Team Slayer","1st","396929346"
"Big Team Slayer","3/22/2008 5:09:33 PM","Last Resort","Ranked Big Team","2nd","396903881"
"Team Swords","3/22/2008 4:53:01 PM","The Pit","Multi Team","1st","396861795"
"Team Slayer","3/22/2008 2:35:55 PM","The Pit","Team Slayer","1st","396516191"
"Team BRs","3/22/2008 2:23:43 PM","Guardian","Team Slayer","1st","396485887"
"Team BRs","3/22/2008 2:11:08 PM","Valhalla","Team Slayer","2nd","396453227"
"Team BRs","3/22/2008 1:55:43 PM","The Pit","Team Slayer","1st","396416026"
"Team Slayer","3/22/2008 1:40:01 PM","Last Resort","Team Slayer","1st","396376171"
"Team Slayer","3/22/2008 1:26:12 PM","Isolation","Team Slayer","1st","396342589"
"Team BRs","3/22/2008 1:15:40 PM","Guardian","Team Slayer","2nd","396317172"
"Slayer BRs","3/22/2008 1:05:59 PM","Epitaph","Lone Wolves","1st","396294508"
"Swords","3/22/2008 12:56:01 PM","Narrows","Rumble Pit","3rd","396269871"
"Team SWAT","3/22/2008 10:52:07 AM","Snowbound","Team Swat","1st","395985213"
"Team BRs","3/22/2008 7:02:36 AM","The Pit","Team Slayer","2nd","395610349"
"Team BRs","3/22/2008 6:49:51 AM","Isolation","Team Slayer","2nd","395598303"
"Team Slayer","3/22/2008 6:40:21 AM","Isolation","Team Slayer","1st","395589744"
"Team Slayer","3/22/2008 6:29:21 AM","Isolation","Team Slayer","1st","395580230"
"Team Slayer","3/22/2008 6:14:44 AM","Guardian","Team Slayer","2nd","395569139"
"Team Slayer","3/22/2008 6:05:23 AM","The Pit","Team Slayer","2nd","395562178"
"Team Slayer","3/22/2008 5:52:34 AM","Guardian","Team Slayer","1st","395553442"
"Team Slayer","3/22/2008 5:43:16 AM","Snowbound","Team Slayer","1st","395547248"
"Shotty Snipers","3/22/2008 5:31:37 AM","Last Resort","Team Slayer","1st","395540173"
"Team SWAT","3/22/2008 5:15:52 AM","Snowbound","Team Swat","1st","395531428"
"Juggernaut","3/22/2008 5:08:23 AM","The Pit","Rumble Pit","2nd","395527400"
"Swords","3/22/2008 5:02:47 AM","Guardian","Rumble Pit","3rd","395524498"
"Slayer","3/22/2008 4:56:52 AM","High Ground","Lone Wolves","1st","395521237"
"HC Team Slayer","3/22/2008 4:30:11 AM","Epitaph","Team Hardcore","1st","395507903"
"Team SWAT","3/22/2008 4:19:47 AM","Narrows","Team Swat","1st","395502773"
"Team SWAT","3/22/2008 4:11:59 AM","The Pit","Team Swat","1st","395498844"
"Swords","3/22/2008 4:03:50 AM","Construct","Rumble Pit","2nd","395494651"
"Team BRs","3/21/2008 6:26:45 PM","Last Resort","Team Slayer","1st","394465181"
"Team BRs","3/21/2008 6:14:10 PM","Guardian","Team Slayer","1st","394432095"
"Team BRs","3/21/2008 6:05:01 PM","Isolation","Team Slayer","1st","394408389"
"Team Slayer","3/21/2008 5:57:32 PM","Guardian","Team Slayer","1st","394387934"
"Team Slayer","3/21/2008 5:50:54 PM","The Pit","Team Slayer","1st","394370222"
"Team BRs","3/21/2008 5:39:16 PM","The Pit","Team Doubles","2nd","394340542"
"Rocket Race","3/21/2008 5:25:30 PM","Sandtrap","Rocket Race","1st","394303887"
"Team BRs","3/21/2008 5:16:34 PM","High Ground","Team Slayer","1st","394280799"
"Team Slayer","3/21/2008 5:02:40 PM","The Pit","Team Slayer","2nd","394244369"
"Team Slayer","3/21/2008 4:50:16 PM","The Pit","Team Slayer","2nd","394212771"
"Team BRs","3/21/2008 4:35:28 PM","Construct","Team Slayer","2nd","394174232"
"Team Slayer","3/21/2008 4:25:34 PM","Construct","Team Slayer","2nd","394147918"
"Team Slayer","3/21/2008 4:16:33 PM","Isolation","Team Slayer","1st","394124684"
"Team Slayer","3/21/2008 4:04:58 PM","The Pit","Team Slayer","2nd","394093361"
"Team BRs","3/21/2008 3:51:02 PM","Last Resort","Team Slayer","2nd","394058052"
"Rocket Race","3/21/2008 3:35:36 PM","Sandtrap","Rocket Race","2nd","394018172"
"Team Slayer","3/21/2008 3:28:12 PM","The Pit","Multi Team","1st","393998357"
"Oddball","3/21/2008 3:05:06 PM","Construct","Lone Wolves","1st","393938325"
"Team SWAT","3/21/2008 2:58:35 PM","Guardian","Team Swat","2nd","393920869"
"Team SWAT","3/21/2008 2:49:27 PM","The Pit","Team Swat","1st","393898560"
"Team BRs","3/21/2008 2:40:42 PM","Valhalla","Social Slayer","2nd","393876021"
"Oddball","3/21/2008 2:28:29 PM","Snowbound","Rumble Pit","2nd","393845351"
"Team BRs","3/21/2008 3:46:56 AM","Last Resort","Team Slayer","1st","392898112"
"HC Team Slayer","3/21/2008 3:30:08 AM","Construct","Team Hardcore","2nd","392890149"
"HC Team Slayer","3/21/2008 3:16:55 AM","Epitaph","Team Hardcore","1st","392883583"
"Oddball","3/21/2008 3:07:25 AM","Guardian","Lone Wolves","4th","392878878"
"Slayer BRs","3/21/2008 3:01:33 AM","Construct","Lone Wolves","2nd","392875929"
"Slayer","3/21/2008 2:50:20 AM","Narrows","Rumble Pit","3rd","392869630"
"Team SWAT","3/21/2008 2:39:40 AM","Isolation","Team Swat","2nd","392863578"
"Team Slayer","3/20/2008 3:06:43 PM","Guardian","Team Slayer","1st","391431972"
"Team Slayer","3/20/2008 2:55:18 PM","Guardian","Team Slayer","2nd","391402432"
"Team Slayer","3/20/2008 2:37:01 PM","High Ground","Team Slayer","2nd","391358302"
"Team BRs","3/20/2008 2:24:56 PM","Isolation","Team Doubles","1st","391327598"
"Team Slayer","3/20/2008 2:16:43 PM","Narrows","Team Slayer","1st","391308065"
"Team Slayer","3/20/2008 2:01:10 PM","Last Resort","Team Slayer","1st","391272846"
"Team Slayer","3/20/2008 1:44:28 PM","Isolation","Team Doubles","2nd","391231435"
"Team BRs","3/20/2008 1:31:06 PM","Guardian","Team Doubles","1st","391201527"
"Team Slayer","3/20/2008 1:20:12 PM","Isolation","Team Doubles","1st","391177487"
"Team BRs","3/20/2008 1:15:08 PM","Epitaph","Team Doubles","1st","391166572"
"Team Slayer","3/20/2008 1:00:26 PM","Construct","Team Slayer","1st","391269146"
"Crazy King","3/20/2008 12:58:03 PM","Guardian","Lone Wolves","4th","391131564"
"Crazy King","3/20/2008 12:49:14 PM","The Pit","Rumble Pit","1st","391113920"
"Team Slayer","3/20/2008 11:27:01 AM","Isolation","Social Slayer","2nd","390982976"
"Team Slayer","3/20/2008 11:18:12 AM","Narrows","Social Slayer","2nd","390971139"
"Big Team Slayer","3/20/2008 11:05:13 AM","Sandtrap","Big Team Social","2nd","390953622"
"VIP","3/20/2008 10:49:08 AM","Last Resort","Big Team Social","1st","390933738"
"Big Team Slayer","3/20/2008 10:34:54 AM","Valhalla","Big Team Social","2nd","390915946"
"Big Team Slayer","3/20/2008 10:19:09 AM","Sandtrap","Big Team Social","2nd","390897097"
"Team Slayer","3/19/2008 4:15:29 PM","High Ground","Team Slayer","1st","389710370"
"Team BRs","3/19/2008 4:03:49 PM","High Ground","Team Slayer","1st","389683847"
"Team BRs","3/19/2008 3:51:42 PM","Valhalla","Team Slayer","1st","389656741"
"Juggernaut","3/19/2008 3:33:53 PM","Guardian","Rumble Pit","2nd","389616030"
"Slayer","3/19/2008 3:27:13 PM","Guardian","Rumble Pit","3rd","389599898"
"Slayer","3/19/2008 3:14:52 PM","Snowbound","Rumble Pit","3rd","389573618"
"Team Slayer","3/19/2008 8:51:15 AM","Narrows","Team Slayer","2nd","388992673"
"Team Slayer","3/19/2008 8:40:32 AM","High Ground","Team Slayer","2nd","388985931"
"Team Slayer","3/19/2008 8:30:40 AM","Snowbound","Team Slayer","2nd","388979503"
"Team BRs","3/19/2008 8:16:19 AM","Construct","Team Slayer","2nd","388972500"
"Slayer","3/19/2008 8:05:46 AM","Snowbound","Lone Wolves","4th","388965506"
"Team Slayer","3/19/2008 6:30:26 AM","Narrows","Team Slayer","1st","388927047"
"Team BRs","3/19/2008 6:21:14 AM","High Ground","Team Slayer","2nd","388924327"
"Team Snipers","3/19/2008 6:06:41 AM","Narrows","Team Slayer","1st","388920063"
"Team Slayer","3/19/2008 5:59:36 AM","Last Resort","Team Slayer","1st","388918283"
"Team BRs","3/19/2008 5:42:33 AM","Isolation","Team Slayer","1st","388913648"
"Team BRs","3/19/2008 5:13:27 AM","The Pit","Team Slayer","1st","388922577"
"Team BRs","3/19/2008 5:27:44 AM","Construct","Team Slayer","2nd","388909955"
"Team Slayer","3/19/2008 5:01:32 AM","Isolation","Team Slayer","2nd","388903561"
"Team BRs","3/19/2008 4:52:25 AM","Valhalla","Team Slayer","2nd","388901520"
"Slayer","3/19/2008 4:21:37 AM","The Pit","Lone Wolves","1st","388894207"
"Swords","3/19/2008 4:10:50 AM","Epitaph","Rumble Pit","1st","388891684"
"Slayer","3/19/2008 3:51:04 AM","The Pit","Lone Wolves","1st","388886878"
"Slayer","3/19/2008 3:39:27 AM","Guardian","Lone Wolves","1st","388884009"
"Slayer","3/19/2008 3:28:25 AM","Isolation","Rumble Pit","1st","388881409"
"Shotty Snipers","3/19/2008 3:11:21 AM","Narrows","Social Slayer","2nd","388876891"
"Team Slayer","3/18/2008 5:55:46 PM","Narrows","Team Slayer","2nd","388208795"
"Team BRs","3/18/2008 5:44:14 PM","Guardian","Team Slayer","1st","388182512"
"Team Slayer","3/18/2008 5:32:46 PM","High Ground","Multi Team","1st","388156644"
"Team Slayer","3/18/2008 5:15:05 PM","Construct","Team Slayer","2nd","388116789"
"Team Slayer","3/18/2008 5:05:20 PM","Guardian","Team Slayer","2nd","388094197"
"Team BRs","3/18/2008 4:56:09 PM","Construct","Team Slayer","2nd","388073182"
"Slayer","3/18/2008 4:42:34 PM","Guardian","Lone Wolves","1st","388042392"
"Team BRs","3/18/2008 4:29:45 PM","Isolation","Team Slayer","1st","388013206"
"Slayer BRs","3/18/2008 4:17:54 PM","Guardian","Lone Wolves","1st","387986984"
"Slayer BRs","3/18/2008 4:07:35 PM","Guardian","Lone Wolves","1st","387962995"
"Big Team Slayer","3/18/2008 1:21:44 PM","Valhalla","Big Team Social","1st","387608003"
"Swords","3/18/2008 1:06:39 PM","Construct","Rumble Pit","1st","387579106"
"Oddball","3/18/2008 12:58:16 PM","Snowbound","Rumble Pit","2nd","387564871"
"Crazy King","3/18/2008 12:52:56 PM","Narrows","Rumble Pit","1st","387555228"
"Mosh Pit","3/18/2008 12:44:39 PM","The Pit","Rumble Pit","4th","387541406"
"Slayer","3/18/2008 11:56:27 AM","Construct","Rumble Pit","1st","387561532"
"Slayer","3/18/2008 12:39:14 PM","Narrows","Rumble Pit","1st","387532817"
"Oddball","3/18/2008 12:26:55 PM","Epitaph","Rumble Pit","2nd","387513817"
"Mosh Pit","3/18/2008 12:22:22 PM","The Pit","Rumble Pit","3rd","387507001"
"Slayer","3/18/2008 12:16:39 PM","Isolation","Rumble Pit","1st","387499092"
"Swords","3/18/2008 12:06:04 PM","Snowbound","Rumble Pit","2nd","387484514"
"Slayer","3/18/2008 11:43:43 AM","Guardian","Rumble Pit","1st","387456361"
"Oddball","3/18/2008 11:33:32 AM","Epitaph","Rumble Pit","3rd","387444629"
"Team Slayer","3/18/2008 6:34:36 AM","High Ground","Team Slayer","2nd","387235705"
"Team Slayer","3/18/2008 6:22:19 AM","Guardian","Team Slayer","1st","387231978"
"Team Slayer","3/18/2008 6:09:51 AM","Guardian","Team Slayer","2nd","387228657"
"Shotty Snipers","3/18/2008 6:00:11 AM","Snowbound","Team Slayer","1st","387226468"
"Team Slayer","3/18/2008 5:44:25 AM","Guardian","Team Slayer","1st","387222554"
"Team Slayer","3/18/2008 5:34:17 AM","Narrows","Team Slayer","1st","387220151"
"Swords","3/18/2008 5:21:18 AM","The Pit","Rumble Pit","1st","387217130"
"Swords","3/18/2008 5:07:38 AM","Epitaph","Rumble Pit","1st","387214008"
"Juggernaut","3/18/2008 4:57:14 AM","Epitaph","Rumble Pit","4th","387211911"
"Team Slayer","3/18/2008 4:49:12 AM","The Pit","Social Slayer","1st","387210079"
"Shotty Snipers","3/18/2008 4:40:26 AM","Narrows","Social Slayer","1st","387208080"
"Team Slayer","3/18/2008 4:32:33 AM","Valhalla","Social Slayer","1st","387206225"
"Team BRs","3/18/2008 4:17:15 AM","High Ground","Social Slayer","1st","387203004"
"Team Slayer","3/17/2008 4:21:09 PM","Valhalla","Social Slayer","1st","386321928"
"Crazy King","3/17/2008 2:11:02 PM","The Pit","Lone Wolves","4th","386041838"
"Multi Flag CTF","3/17/2008 2:03:30 PM","Valhalla","Ranked Big Team","1st","386026366"
"Crazy King","3/17/2008 1:43:39 PM","The Pit","Lone Wolves","5th","385986392"
"HC 2 Flag CTF","3/17/2008 1:34:20 PM","The Pit","Team Hardcore","1st","385968500"
"Team Slayer","3/17/2008 1:20:02 PM","Last Resort","Multi Team","1st","385940750"
"Team BRs","3/17/2008 11:19:11 AM","Valhalla","Team Slayer","2nd","385767392"
"Team Slayer","3/17/2008 11:06:03 AM","Guardian","Team Slayer","1st","385752996"
"Team Snipers","3/17/2008 10:58:21 AM","Valhalla","Team Slayer","1st","385744252"
"Oddball","3/17/2008 10:50:32 AM","Construct","Lone Wolves","5th","385736090"
"Crazy King","3/17/2008 10:43:52 AM","The Pit","Lone Wolves","6th","385729379"
"Team Slayer","3/17/2008 10:34:47 AM","Isolation","Team Slayer","1st","385719184"
"Shotty Snipers","3/17/2008 10:09:54 AM","Last Resort","Team Slayer","1st","385694767"
"Team Slayer","3/17/2008 9:56:18 AM","The Pit","Team Doubles","2nd","385682038"
"Slayer","3/17/2008 9:40:06 AM","Guardian","Rumble Pit","1st","385667753"
"Juggernaut","3/17/2008 9:31:30 AM","Guardian","Rumble Pit","2nd","385660222"
"Team BRs","3/17/2008 9:25:25 AM","Valhalla","Team Slayer","2nd","385655572"
"Team Slayer","3/17/2008 9:11:17 AM","Snowbound","Team Slayer","1st","385644748"
"Team BRs","3/17/2008 8:57:53 AM","The Pit","Team Slayer","1st","385635130"
"Team Slayer","3/17/2008 8:45:55 AM","Narrows","Team Slayer","1st","385627157"
"Team Slayer","3/17/2008 8:30:52 AM","Snowbound","Team Slayer","1st","385618291"
"Team BRs","3/17/2008 8:14:19 AM","Guardian","Team Slayer","1st","385609333"
"Team Slayer","3/17/2008 8:05:08 AM","Snowbound","Team Slayer","2nd","385604929"
"Team Slayer","3/17/2008 7:53:14 AM","Guardian","Team Slayer","2nd","385599393"
"Team Slayer","3/17/2008 5:45:54 AM","The Pit","Team Slayer","2nd","385558625"
"Team Slayer","3/17/2008 5:31:56 AM","Narrows","Team Slayer","1st","385556059"
"Slayer BRs","3/17/2008 5:24:58 AM","Snowbound","Lone Wolves","3rd","385553909"
"Slayer","3/17/2008 5:14:12 AM","The Pit","Lone Wolves","2nd","385551342"
"Slayer BRs","3/17/2008 4:40:23 AM","Isolation","Lone Wolves","2nd","385544286"
"Team Slayer","3/17/2008 4:27:09 AM","Isolation","Team Slayer","1st","385541597"
"Team BRs","3/17/2008 4:17:06 AM","Narrows","Team Slayer","1st","385539244"
"Slayer","3/17/2008 4:05:52 AM","Snowbound","Lone Wolves","1st","385536652"
"Team Slayer","3/17/2008 3:54:00 AM","Valhalla","Team Slayer","1st","385534238"
"Oddball","3/17/2008 3:38:54 AM","Guardian","Lone Wolves","4th","385530506"
"Slayer","3/17/2008 3:31:18 AM","Guardian","Lone Wolves","2nd","385528757"
"Multi Flag CTF","3/17/2008 3:20:01 AM","Valhalla","Ranked Big Team","2nd","385525946"
"VIP","3/16/2008 2:28:09 PM","Sandtrap","Big Team Social","2nd","384349548"
"Big Team Slayer","3/16/2008 2:17:57 PM","Valhalla","Ranked Big Team","2nd","384324504"
"Team BRs","3/16/2008 12:39:03 PM","Construct","Team Doubles","2nd","384082777"
"Team Slayer","3/16/2008 12:28:16 PM","The Pit","Team Doubles","2nd","384058046"
"Team Slayer","3/16/2008 12:14:56 PM","Valhalla","Team Slayer","1st","384027670"
"Team Slayer","3/16/2008 11:50:51 AM","Snowbound","Team Slayer","1st","383972014"
"Team Slayer","3/16/2008 11:34:37 AM","Valhalla","Social Slayer","1st","383936381"
"Team Snipers","3/16/2008 11:23:11 AM","Last Resort","Social Slayer","1st","383911190"
"Crazy King","3/16/2008 11:01:47 AM","Epitaph","Lone Wolves","2nd","383865944"
"Slayer","3/16/2008 10:53:05 AM","The Pit","Lone Wolves","5th","383848763"
"Crazy King","3/16/2008 10:40:16 AM","Guardian","Lone Wolves","4th","383821748"
"Slayer","3/16/2008 10:31:53 AM","High Ground","Lone Wolves","5th","383805589"
"Team Slayer","3/16/2008 10:05:47 AM","Narrows","Social Slayer","1st","383755824"
"Slayer","3/16/2008 9:58:04 AM","Snowbound","Rumble Pit","3rd","383741821"
"Slayer","3/16/2008 9:47:18 AM","Snowbound","Rumble Pit","3rd","383722567"
"Slayer","3/16/2008 9:33:01 AM","The Pit","Rumble Pit","1st","383697657"
"Oddball","3/16/2008 9:22:05 AM","Guardian","Rumble Pit","6th","383679569"
"Team Slayer","3/16/2008 9:17:48 AM","Narrows","Social Slayer","1st","383672753"
"Team Slayer","3/16/2008 9:10:40 AM","Narrows","Social Slayer","2nd","383661598"
"Team BRs","3/16/2008 9:03:07 AM","The Pit","Social Slayer","1st","383650161"
"Team BRs","3/16/2008 8:55:49 AM","Guardian","Social Slayer","1st","383639198"
"Team Duals","3/15/2008 2:15:04 PM","Snowbound","Social Slayer","1st","381847771"
"Team BRs","3/15/2008 2:07:44 PM","Last Resort","Social Slayer","2nd","381832648"
"Shotty Snipers","3/15/2008 1:54:14 PM","The Pit","Social Slayer","1st","381798150"
"Team Slayer","3/15/2008 1:42:56 PM","Narrows","Social Slayer","1st","381770261"
"Team Slayer","3/15/2008 1:27:32 PM","Valhalla","Social Slayer","2nd","381732841"
"Team BRs","3/15/2008 1:13:09 PM","Last Resort","Social Slayer","1st","381697783"
"Team BRs","3/15/2008 1:00:04 PM","Guardian","Social Slayer","1st","381665938"
"Team BRs","3/15/2008 11:06:23 AM","Narrows","Social Slayer","1st","381412462"
"Team BRs","1/14/2008 11:17:22 AM","The Pit","Social Slayer","1st","256321841"
"Hammerzeit","1/13/2008 10:38:15 AM","Snowbound","Rumble Pit","3rd","254207650"
"Team Slayer","1/13/2008 10:31:26 AM","Last Resort","Social Slayer","1st","254193412"
"Team Snipers","1/13/2008 4:34:22 AM","Construct","Team Doubles","1st","253752679"
"Team BRs","1/13/2008 4:21:18 AM","Snowbound","Team Doubles","1st","253745168"
"Team Slayer","1/13/2008 4:08:48 AM","Narrows","Team Doubles","1st","253738139"
"Team Slayer","1/13/2008 3:58:20 AM","Epitaph","Team Doubles","1st","253732217"
"Team Slayer","1/13/2008 3:45:44 AM","Guardian","Team Doubles","1st","253725076"
"Team Snipers","1/12/2008 4:02:51 PM","Last Resort","Team Slayer","1st","252202492"
"Team Snipers","1/12/2008 4:02:51 PM","Last Resort","Team Slayer","1st","252201220"
"Team Slayer","1/12/2008 3:47:11 PM","Narrows","Team Doubles","1st","252149643"
"Team BRs","1/12/2008 3:36:54 PM","Narrows","Team Doubles","1st","252129900"
"Team BRs","1/12/2008 3:25:20 PM","The Pit","Team Doubles","1st","252091071"
"Team Slayer","1/12/2008 3:14:56 PM","Construct","Team Doubles","1st","252063748"
"Team Slayer","1/12/2008 3:06:11 PM","Construct","Team Doubles","2nd","252055354"
"Team Slayer","1/12/2008 2:53:52 PM","Epitaph","Team Doubles","1st","252008130"
"Team Slayer","1/12/2008 2:47:16 PM","Snowbound","Team Doubles","1st","251991516"
"Team BRs","1/12/2008 2:34:23 PM","Narrows","Team Doubles","2nd","251955354"
"Team Slayer","1/12/2008 2:21:22 PM","The Pit","Team Doubles","1st","251936992"
"Team Slayer","1/12/2008 2:11:29 PM","Snowbound","Team Doubles","1st","251905685"
"Team BRs","1/12/2008 2:00:08 PM","Narrows","Social Slayer","1st","251863300"
"Hammerzeit","1/12/2008 1:53:20 PM","Snowbound","Rumble Pit","2nd","251859850"
"Slayer BRs","1/12/2008 1:07:27 PM","Narrows","Lone Wolves","4th","251715218"
"Slayer BRs","1/12/2008 12:58:06 PM","Isolation","Lone Wolves","2nd","251688710"
"Eliminatio","1/12/2008 12:45:39 PM","Narrows","Team Tactical","2nd","251666754"
"Eliminatio","1/12/2008 12:38:32 PM","The Pit","Team Tactical","2nd","251635291"
"Elim Snipers","1/11/2008 4:14:22 PM","High Ground","Team Tactical","1st","249291221"
"Eliminatio","1/11/2008 4:06:40 PM","Narrows","Team Tactical","1st","249286072"
