"game_id","player","player_rank","team","Kills","Assists","Deaths","K.D.Spread","Suicides","Betrayals","Score"
582256201,"The Truth 12",29,"Blue Team",0,3,8,-8,0,0,"0"
582251644,"YellowSpartan69",27,"Red Team",20,7,6,14,0,0,"20"
582251644,"Sam Jev",27,"Red Team",13,8,8,5,0,0,"13"
582251644,"YosemityJim",27,"Red Team",12,3,14,-2,0,0,"12"
582251644,"The Truth 12",27,"Red Team",5,7,11,-6,0,0,"5"
582251644,"Denialation",27,"Blue Team",14,5,15,-1,0,0,"14"
582251644,"DizzyDNA",27,"Blue Team",11,4,9,2,0,0,"11"
582251644,"XSAMURAISHOGANX",27,"Blue Team",9,3,11,-2,0,0,"9"
582251644,"RUSH B",27,"Blue Team",5,7,15,-10,0,0,"5"
582249218,"Sam Jev",28,"Blue Team",16,3,11,5,0,0,"16"
582249218,"PimpinB91",28,"Blue Team",15,4,12,3,0,0,"15"
582249218,"Legend2k",28,"Blue Team",13,5,10,3,0,0,"13"
582249218,"The Truth 12",28,"Blue Team",6,4,12,-6,0,0,"6"
582249218,"J for Jew Curls",28,"Red Team",15,6,14,1,0,0,"15"
582249218,"Judis Kiss",28,"Red Team",14,5,11,3,0,0,"14"
582249218,"YosemityJim",28,"Red Team",9,6,13,-4,0,0,"9"
582249218,"Reappz",28,"Red Team",7,4,12,-5,0,0,"7"
582268781,"Xx Smize xX",28,"Red Team",8,0,0,8,0,0,"8"
582268781,"NO POTTY MOUTH",28,"Red Team",2,1,1,1,0,0,"2"
582268781,"BIG M1KE 11",28,"Red Team",1,1,2,-1,0,0,"1"
582268781,"o Mr Cuddles o",28,"Red Team",0,1,2,-2,0,0,"0"
582268781,"The Truth 12",28,"Blue Team",4,0,4,0,0,0,"4"
582268781,"Sam Jev",28,"Blue Team",1,0,3,-2,0,0,"1"
582268781,"FanFuqintastic",28,"Blue Team",0,0,3,-3,0,0,"0"
582268781,"xbgsztkqcgxckdt",28,"Blue Team",0,1,2,-2,0,0,"-1"
582245602,"I Smoke Alot 2",5,"Red Team",25,0,10,15,0,0,"25"
582245602,"DeniaI FTW",5,"Red Team",13,0,8,5,0,0,"13"
582245602,"ShadowBlade14",5,"Red Team",7,0,16,-9,0,0,"7"
582245602,"WayTooTightSox",5,"Red Team",5,0,6,-1,0,0,"5"
582245602,"SheriffPyewipe",5,"Blue Team",13,0,13,0,0,0,"12"
582245602,"Paton xP",5,"Blue Team",12,0,15,-3,0,0,"12"
582245602,"Sam Jev",5,"Blue Team",9,0,10,-1,0,0,"9"
582245602,"The Truth 12",5,"Blue Team",6,1,13,-7,0,0,"6"
582243219,"Simultaneously",25,"Red Team",22,2,6,16,0,0,"21"
582243219,"KiiNG So HooD x",25,"Red Team",18,0,12,6,0,0,"18"
582243219,"I BE iiNsAnE xX",25,"Red Team",9,1,10,-1,0,0,"7"
582243219,"Sam Jev",25,"Red Team",4,1,2,2,0,0,"4"
582243219,"LOOK N DIES MOM",25,"Blue Team",10,1,15,-5,0,0,"10"
582243219,"XxyurixX",25,"Blue Team",8,0,14,-6,0,0,"8"
582243219,"ehle",25,"Blue Team",8,0,12,-4,0,0,"8"
582243219,"xS1K3xON3x",25,"Blue Team",1,0,12,-11,0,0,"1"
582240938,"Captain Iglo",4,"Red Team",15,1,7,8,0,0,"15"
582240938,"Dark Junkies",4,"Red Team",14,0,7,7,0,0,"13"
582240938,"Xx BURNT xX",4,"Red Team",12,0,9,3,0,0,"12"
582240938,"Super Panzy mk3",4,"Red Team",10,4,14,-4,0,0,"10"
582240938,"snowdog13",4,"Blue Team",13,0,10,3,0,0,"13"
582240938,"Sam Jev",4,"Blue Team",12,0,10,2,0,0,"12"
582240938,"Mr Knite",4,"Blue Team",6,0,15,-9,0,0,"6"
582240938,"The Erbinator",4,"Blue Team",5,0,16,-11,0,0,"5"
581821607,"The Pun1sHer187",NA,"Red Team",23,1,14,9,0,0,"23"
581821607,"LILTEX187",NA,"Red Team",15,2,12,3,0,0,"15"
581821607,"Midas Online",NA,"Red Team",8,1,12,-4,0,0,"8"
581821607,"Midas Online(G)",NA,"Red Team",4,4,10,-6,0,0,"4"
581821607,"Pirate Princess",NA,"Blue Team",21,2,19,2,0,0,"21"
581821607,"Sam Jev",NA,"Blue Team",16,0,8,8,0,0,"16"
581821607,"TigerHawk1988",NA,"Blue Team",11,4,24,-13,0,0,"11"
581821607,"The Truth 12",NA,"Blue Team",0,1,1,-1,0,0,"-2"
581816843,"Strategos AJ",NA,"Red Team",0,1,2,-2,0,0,"2"
581816843,"BOBBY HILL92",NA,"Red Team",6,0,4,2,0,0,"1"
581816843,"MACHETER0",NA,"Red Team",13,1,3,10,0,0,"0"
581816843,"ultima nova",NA,"Red Team",1,0,4,-3,0,0,"0"
581816843,"RED AJAX(G)",NA,"Blue Team",2,0,5,-3,0,0,"0"
581816843,"Sam Jev",NA,"Blue Team",1,0,1,0,0,0,"0"
581816843,"The Truth 12",NA,"Blue Team",0,0,8,-8,0,0,"0"
581816843,"RED AJAX",NA,"Blue Team",8,0,7,1,0,0,"0"
581814597,"Jobbo41",NA,"Red Team",3,0,2,1,0,0,"2"
581814597,"Brok3n Arr0w",NA,"Red Team",7,0,1,6,0,0,"1"
581814597,"I ugly kn00000b(G)",NA,"Red Team",2,0,3,-1,0,0,"0"
581814597,"I ugly kn00000b",NA,"Red Team",4,0,3,1,0,0,"0"
581814597,"Wood Mob(G)",NA,"Blue Team",2,0,5,-3,0,0,"0"
581814597,"Sam Jev",NA,"Blue Team",0,0,2,-2,0,0,"0"
581814597,"The Truth 12",NA,"Blue Team",3,0,6,-3,0,0,"0"
581814597,"Wood Mob",NA,"Blue Team",4,0,5,-1,0,0,"0"
581812821,"lefnutsrbtr",24,"Blue Team",14,0,10,4,0,0,"14"
581812821,"Chris2dak",24,"Blue Team",13,0,4,9,0,0,"13"
581812821,"B0B Cheesecake",24,"Blue Team",12,1,7,5,0,0,"12"
581812821,"fwtt3",24,"Blue Team",11,0,2,9,0,0,"11"
581812821,"The Truth 12",24,"Red Team",9,0,16,-7,0,0,"9"
581812821,"Sam Jev",24,"Red Team",9,1,12,-3,0,0,"8"
581812821,"croftman",24,"Red Team",4,2,15,-11,0,0,"4"
581812821,"RePpINdA305",24,"Red Team",1,2,8,-7,0,0,"1"
581838379,"thrasher138",24,"Blue Team",19,5,8,11,0,0,"19"
581838379,"HAL0S FIN3ST",24,"Blue Team",17,5,3,14,0,0,"17"
581838379,"dwarf raider",24,"Blue Team",8,6,10,-2,0,0,"8"
581838379,"KRISBKILLA",24,"Blue Team",4,4,10,-6,0,0,"4"
581838379,"soflyjty",24,"Red Team",11,5,12,-1,0,0,"11"
581838379,"The Truth 12",24,"Red Team",8,5,14,-6,0,0,"8"
581838379,"blueAZAZEL",24,"Red Team",8,3,17,-9,0,0,"7"
581838379,"Sam Jev",24,"Red Team",4,2,6,-2,0,0,"4"
581804811,"MinezEdgar5",28,"Blue Team",17,4,6,11,0,0,"15"
581804811,"sportsman1391",28,"Blue Team",11,4,1,10,0,0,"11"
581804811,"fys x nasty",28,"Blue Team",8,1,3,5,0,0,"8"
581804811,"ST PATRON 3",28,"Blue Team",8,7,12,-4,0,0,"6"
581804811,"xXOWNING101Xx",28,"Red Team",14,0,27,-13,0,0,"14"
581804811,"The Truth 12",28,"Red Team",2,1,6,-4,0,0,"2"
581804811,"Sam Jev",28,"Red Team",1,1,6,-5,0,0,"1"
581804811,"GodH8sRelign",28,"Red Team",1,1,5,-4,0,0,"1"
581832570,"Sam Jev",28,"Blue Team",10,3,1,9,0,0,"10"
581832570,"KingTal",28,"Blue Team",9,5,5,4,0,0,"9"
581832570,"WILLS7",28,"Blue Team",7,2,4,3,0,0,"8"
581832570,"The Truth 12",28,"Blue Team",4,5,5,-1,0,0,"3"
581832570,"Wiki LIVE",28,"Red Team",6,3,8,-2,0,0,"6"
581832570,"A jOKer 501",28,"Red Team",5,2,13,-8,0,0,"5"
581832570,"Jazzzi",28,"Red Team",2,2,5,-3,0,0,"2"
581832570,"NUMBER1GREED",28,"Red Team",1,0,3,-2,0,0,"1"
581827006,"CRYPT 03",26,"Red Team",3,0,2,1,0,0,"3"
581827006,"The Truth 12",26,"Red Team",1,0,3,-2,0,0,"1"
581827006,"DaKila",26,"Red Team",1,2,2,-1,0,0,"1"
581827006,"Sam Jev",26,"Red Team",0,0,1,-1,0,0,"0"
581827006,"captian legit69",26,"Blue Team",6,0,1,5,0,0,"6"
581827006,"wanghead4117",26,"Blue Team",1,0,3,-2,0,0,"1"
581827006,"lX CaRn4gE XI",26,"Blue Team",0,0,1,-1,0,0,"0"
581827006,"SSJ3 GOTENKS",26,"Blue Team",1,0,13,-12,0,0,"-12"
581795725,"C4NUCK",1,"Blue Team",16,6,8,8,0,0,"16"
581795725,"krotchkrik1tz",1,"Blue Team",12,5,5,7,0,0,"12"
581795725,"Pr0 x SiCk Sh0t",1,"Blue Team",12,5,10,2,0,0,"12"
581795725,"xI KoNtiNuE lx",1,"Blue Team",10,1,5,5,0,0,"10"
581795725,"scorpian92",1,"Red Team",10,6,15,-5,0,0,"10"
581795725,"LBhippie17",1,"Red Team",6,3,10,-4,0,0,"6"
581795725,"The Truth 12",1,"Red Team",6,3,13,-7,0,0,"6"
581795725,"Sam Jev",1,"Red Team",6,4,12,-6,0,0,"6"
581789321,"PhantomNite",25,"Blue Team",17,9,6,11,0,0,"17"
581789321,"RESNA",25,"Blue Team",16,8,4,12,0,0,"16"
581789321,"XL2 FRIJOLES",25,"Blue Team",9,4,8,1,0,0,"9"
581789321,"Sam Jev",25,"Blue Team",6,7,8,-2,0,0,"6"
581789321,"Semos7",25,"Red Team",12,3,21,-9,0,0,"12"
581789321,"Icculus44",25,"Red Team",8,4,13,-5,0,0,"8"
581789321,"PimpJUICEthrice",25,"Red Team",6,2,10,-4,0,0,"6"
581789321,"TP6N",25,"Red Team",0,2,5,-5,0,0,"0"
581784253,"Ascendedbeing10",18,"Blue Team",17,2,11,6,0,0,"17"
581784253,"FATPANDA88",18,"Blue Team",13,3,11,2,0,0,"13"
581784253,"Sam Jev",18,"Red Team",13,4,18,-5,0,0,"13"
581784253,"The Truth 12",18,"Red Team",9,8,12,-3,0,0,"9"
581779774,"The Truth 12",17,"Blue Team",7,2,8,-1,0,0,"2"
581779774,"Sam Jev",17,"Blue Team",16,1,6,10,0,0,"1"
581779774,"x shaKen",17,"Red Team",3,4,13,-10,0,0,"1"
581779774,"Greco Psycho",17,"Red Team",11,0,10,1,0,0,"0"
581269839,"Killer7 K sev",17,"Blue Team",17,5,11,6,0,0,"17"
581269839,"DEANTE",17,"Blue Team",14,2,15,-1,0,0,"14"
581269839,"Sam Jev",17,"Blue Team",13,0,9,4,0,0,"13"
581269839,"The Truth 12",17,"Blue Team",6,1,14,-8,0,0,"6"
581269839,"DeadliestSole",17,"Red Team",19,1,14,5,0,0,"19"
581269839,"KrackAlackin",17,"Red Team",16,0,15,1,0,0,"16"
581269839,"SirK1llzAlot",17,"Red Team",10,2,15,-5,0,0,"10"
581269839,"ctizzle4588",17,"Red Team",4,0,6,-2,0,0,"4"
581261578,"BR ODST 105th",22,"Blue Team",16,4,9,7,0,0,"16"
581261578,"SpartinFSX",22,"Blue Team",16,2,9,7,0,0,"15"
581261578,"bedoop",22,"Blue Team",10,5,13,-3,0,0,"10"
581261578,"J U N N A K 1 3",22,"Blue Team",9,4,11,-2,0,0,"9"
581261578,"Sam Jev",22,"Red Team",13,2,7,6,0,0,"13"
581261578,"ian n chez",22,"Red Team",13,3,16,-3,0,0,"13"
581261578,"trouser burps 2",22,"Red Team",10,4,17,-7,0,0,"10"
581261578,"The Truth 12",22,"Red Team",5,6,11,-6,0,0,"5"
581255887,"SuicideK1ng2187",28,"Blue Team",17,7,7,10,0,0,"17"
581255887,"CJ09",28,"Blue Team",15,10,14,1,0,0,"15"
581255887,"Sam Jev",28,"Blue Team",12,7,16,-4,0,0,"12"
581255887,"The Truth 12",28,"Blue Team",6,4,12,-6,0,0,"6"
581255887,"xNegroSpartanx",28,"Red Team",24,3,15,9,0,0,"24"
581255887,"xX iTz JaYDoG",28,"Red Team",12,6,11,1,0,0,"11"
581255887,"YourNATEDOG1",28,"Red Team",8,3,18,-10,0,0,"8"
581255887,"marytheicecube",28,"Red Team",5,0,7,-2,0,0,"5"
581249264,"Sam Jev",27,"Red Team",16,2,9,7,0,0,"16"
581249264,"Snorted",27,"Red Team",13,1,5,8,0,0,"13"
581249264,"The Truth 12",27,"Red Team",11,6,14,-3,0,0,"11"
581249264,"imortaltrashcan",27,"Red Team",11,6,17,-6,0,0,"10"
581249264,"ARMAGEDDON 747",27,"Blue Team",21,2,14,7,0,0,"20"
581249264,"Pugo",27,"Blue Team",11,3,12,-1,0,0,"11"
581249264,"Killco Joe",27,"Blue Team",10,2,13,-3,0,0,"10"
581249264,"Whitleys dog",27,"Blue Team",2,2,13,-11,0,0,"2"
581244118,"Sam Jev",27,"Blue Team",8,3,5,3,0,0,"8"
581244118,"HyperPred",27,"Blue Team",9,1,12,-3,0,0,"8"
581244118,"The Truth 12",27,"Blue Team",3,4,5,-2,0,0,"2"
581244118,"itchytwizz3r",27,"Blue Team",0,0,0,0,0,0,"0"
581244118,"The Jackal679",27,"Red Team",15,1,16,-1,0,0,"14"
581244118,"gadman3660",27,"Red Team",5,1,9,-4,0,0,"5"
581244118,"uncaged havok",27,"Red Team",0,0,1,-1,0,0,"-2"
581244118,"jroc101",27,"Red Team",0,0,0,0,0,0,"-3"
581234132,"GRINNEBY",28,"Blue Team",17,2,6,11,0,0,"17"
581234132,"jbergman",28,"Blue Team",12,0,7,5,0,0,"12"
581234132,"Sam Jev",28,"Blue Team",11,0,9,2,0,0,"11"
581234132,"The Truth 12",28,"Blue Team",10,6,3,7,0,0,"10"
581234132,"Xx Nilikki",28,"Red Team",11,3,17,-6,0,0,"11"
581234132,"Down In Albion",28,"Red Team",9,4,22,-13,0,0,"9"
581234132,"GetStupidGoDum",28,"Red Team",3,0,5,-2,0,0,"3"
581234132,"IceCreamMan8",28,"Red Team",2,1,6,-4,0,0,"2"
581226348,"x8alla 8radx",31,"Blue Team",21,3,7,14,0,0,"21"
581226348,"Dem NSD Jawns",31,"Blue Team",17,2,7,10,0,0,"16"
581226348,"Sam Jev",31,"Blue Team",12,4,2,10,0,0,"10"
581226348,"The Truth 12",31,"Blue Team",3,2,5,-2,0,0,"3"
581226348,"JAMMER 101",31,"Red Team",8,2,9,-1,0,0,"8"
581226348,"xSNEAKY SMURFx",31,"Red Team",8,5,14,-6,0,0,"7"
581226348,"x4granite",31,"Red Team",2,0,23,-21,0,0,"-4"
581226348,"A HER0 4",31,"Red Team",0,0,21,-21,0,0,"-7"
581218162,"Sam Jev",27,"Blue Team",16,2,7,9,0,0,"16"
581218162,"GoDLY NOsCOpE",27,"Blue Team",14,3,8,6,0,0,"14"
581218162,"Godlike Spartan",27,"Blue Team",12,3,7,5,0,0,"12"
581218162,"The Truth 12",27,"Blue Team",8,5,9,-1,0,0,"8"
581218162,"Serge884",27,"Red Team",15,8,18,-3,0,0,"15"
581218162,"XSocialSuicideX",27,"Red Team",12,4,18,-6,0,0,"11"
581218162,"LiL smokies",27,"Red Team",3,1,11,-8,0,0,"3"
581218162,"contendurrr",27,"Red Team",1,0,4,-3,0,0,"1"
581246774,"ii Uruk Hai ii",25,"Blue Team",3,1,0,3,0,0,"3"
581246774,"BoUNd 2 KiLL56",25,"Blue Team",3,0,1,2,0,0,"3"
581246774,"MightyMaster Mo",25,"Blue Team",2,0,0,2,0,0,"2"
581246774,"Kamikaze 4D",25,"Blue Team",2,1,0,2,0,0,"2"
581246774,"The Truth 12",25,"Red Team",1,0,1,0,0,0,"1"
581246774,"BMAC786",25,"Red Team",0,0,8,-8,0,0,"0"
581246774,"Sam Jev",25,"Red Team",0,0,1,-1,0,0,"0"
581246774,"xBLACK PLAUGEx",25,"Red Team",0,0,1,-1,0,0,"-1"
581210040,"ORTIZfoLIFE",24,"Red Team",21,4,12,9,0,0,"20"
581210040,"Link 04",24,"Red Team",14,4,11,3,0,0,"14"
581210040,"REBEL DEMON 666",24,"Red Team",9,5,11,-2,0,0,"9"
581210040,"Oo SiKMaYne oO",24,"Red Team",7,5,13,-6,0,0,"7"
581210040,"Sam Jev",24,"Blue Team",16,3,11,5,0,0,"16"
581210040,"AK Kraven",24,"Blue Team",13,6,11,2,0,0,"13"
581210040,"The Truth 12",24,"Blue Team",9,5,14,-5,0,0,"9"
581210040,"Chubknuckles",24,"Blue Team",8,7,15,-7,0,0,"8"
581203684,"Capt xMacTavish",13,"Blue Team",20,1,3,17,0,0,"20"
581203684,"general slicer",13,"Blue Team",10,2,5,5,0,0,"10"
581203684,"The Truth 12",13,"Red Team",5,0,15,-10,0,0,"5"
581203684,"Sam Jev",13,"Red Team",3,3,15,-12,0,0,"3"
581227554,"Sam Jev",19,"Red Team",15,1,7,8,0,0,"15"
581227554,"The Truth 12",19,"Red Team",11,2,8,3,0,0,"11"
581227554,"C IL U IT C H x",19,"Blue Team",8,0,13,-5,0,0,"8"
581227554,"Warrior345",19,"Blue Team",7,1,13,-6,0,0,"7"
581190883,"ImmuneJarred",22,"Blue Team",16,2,6,10,0,0,"16"
581190883,"ImmenseLife",22,"Blue Team",4,1,7,-3,0,0,"4"
581190883,"The Truth 12",22,"Red Team",7,1,7,0,0,0,"7"
581190883,"Sam Jev",22,"Red Team",6,2,13,-7,0,0,"6"
581184314,"REVOLUCIONX1",21,NA,14,2,9,5,0,0,"14"
581184314,"Puckster21",21,NA,13,0,6,7,0,0,"13"
581184314,"Teh P3ace Maker",21,NA,10,1,16,-6,0,0,"10"
581184314,"KOMATSU H",21,NA,10,0,8,2,0,0,"10"
581184314,"Monkeezor",21,NA,9,0,14,-5,0,0,"9"
581184314,"LIVE4EVER7",21,NA,8,1,12,-4,0,0,"8"
581184314,"BIGG DADDY O",21,NA,8,0,11,-3,0,0,"8"
581184314,"Sam Jev",21,NA,5,0,1,4,0,0,"5"
580706241,"norcalthug",30,"Red Team",17,6,3,14,0,0,"17"
580706241,"i rossoneri",30,"Red Team",15,1,5,10,0,0,"15"
580706241,"Sam Jev",30,"Red Team",11,4,8,3,0,0,"11"
580706241,"The Truth 12",30,"Red Team",7,0,4,3,0,0,"7"
580706241,"MisterChubby",30,"Blue Team",6,2,17,-11,0,0,"6"
580706241,"Seybass C4",30,"Blue Team",6,4,10,-4,0,0,"6"
580706241,"earandfoot",30,"Blue Team",8,0,15,-7,0,0,"5"
580706241,"x Antisaint x",30,"Blue Team",0,0,11,-11,0,0,"0"
580699646,"KniFe in Ur Ey3",25,"Blue Team",21,6,11,10,0,0,"21"
580699646,"EvilAngelOfDoom",25,"Blue Team",13,4,9,4,0,0,"13"
580699646,"Coffee Films",25,"Blue Team",8,5,14,-6,0,0,"8"
580699646,"AnGl3Du5t",25,"Blue Team",8,3,11,-3,0,0,"8"
580699646,"Sam Jev",25,"Red Team",15,6,13,2,0,0,"15"
580699646,"The Truth 12",25,"Red Team",13,1,11,2,0,0,"13"
580699646,"FuRiOuS PiStol",25,"Red Team",11,3,10,1,0,0,"11"
580699646,"Speckt0r",25,"Red Team",6,4,16,-10,0,0,"6"
580693314,"TRC Scorpion",25,"Blue Team",12,6,3,9,0,0,"12"
580693314,"BlackieBrown",25,"Blue Team",11,2,4,7,0,0,"11"
580693314,"Sam Jev",25,"Blue Team",8,1,10,-2,0,0,"8"
580693314,"The Truth 12",25,"Blue Team",3,2,4,-1,0,0,"3"
580693314,"EvilAngelOfDoom",25,"Red Team",10,5,13,-3,0,0,"10"
580693314,"Stuntman1126",25,"Red Team",8,4,9,-1,0,0,"8"
580693314,"Coffee Films",25,"Red Team",3,8,12,-9,0,0,"3"
580693314,"drunknlush",25,"Red Team",0,0,0,0,0,0,"0"
580684983,"KingJohnnyATL",24,"Red Team",12,9,8,4,0,0,"12"
580684983,"Sam Jev",24,"Red Team",12,5,8,4,0,0,"12"
580684983,"acheaphooker",24,"Red Team",12,6,15,-3,0,0,"12"
580684983,"The Truth 12",24,"Red Team",7,6,8,-1,0,0,"7"
580684983,"Ninja Asassyn",24,"Blue Team",19,3,15,4,0,0,"19"
580684983,"Martinez007",24,"Blue Team",19,4,23,-4,0,0,"19"
580684983,"luvver",24,"Blue Team",1,2,3,-2,0,0,"1"
580684983,"Incontenible",24,"Blue Team",0,2,2,-2,0,0,"0"
580675613,"Vietcong003",23,"Blue Team",18,3,8,10,0,0,"18"
580675613,"Ballerforreal",23,"Blue Team",16,10,12,4,0,0,"16"
580675613,"IIIIILEG3ND",23,"Blue Team",8,8,7,1,0,0,"8"
580675613,"DREADFOX85",23,"Blue Team",5,1,8,-3,0,0,"5"
580675613,"Sam Jev",23,"Red Team",17,7,15,2,0,0,"17"
580675613,"The Truth 12",23,"Red Team",10,5,19,-9,0,0,"11"
580675613,"xSSx Kilomedic",23,"Red Team",5,2,5,0,0,0,"5"
580675613,"hockeybubba",23,"Red Team",3,6,8,-5,0,0,"3"
580667797,"Autopilotguy",28,"Red Team",18,8,7,11,0,0,"18"
580667797,"S A IL T Y v2",28,"Red Team",14,11,7,7,0,0,"14"
580667797,"Darth Cydius",28,"Red Team",12,8,11,1,0,0,"12"
580667797,"Hitman2048",28,"Red Team",6,9,8,-2,0,0,"6"
580667797,"SomberMERC",28,"Blue Team",11,7,10,1,0,0,"11"
580667797,"Sam Jev",28,"Blue Team",9,7,15,-6,0,0,"9"
580667797,"The Truth 12",28,"Blue Team",8,1,13,-5,0,0,"8"
580667797,"beaverwoods",28,"Blue Team",5,5,12,-7,0,0,"5"
580660796,"Rocky5000100",6,"Blue Team",3,3,4,-1,0,0,"2"
580660796,"K MartSecurity1",6,"Blue Team",6,2,4,2,0,0,"1"
580660796,"Raynight",6,"Blue Team",3,2,4,-1,0,0,"0"
580660796,"OddSquirrelly",6,"Blue Team",5,6,5,0,0,0,"0"
580660796,"UTLonghorns04",6,"Red Team",4,2,3,1,0,0,"2"
580660796,"Sam Jev",6,"Red Team",6,0,3,3,0,0,"0"
580660796,"EXPENSIVEHABITZ",6,"Red Team",6,1,3,3,0,0,"0"
580660796,"SLIGHTLYLUCID",6,"Red Team",1,1,8,-7,0,0,"0"
580568360,"vi CoBrA iv",16,"Blue Team",4,2,0,4,0,0,"4"
580568360,"Shadowen Vice",16,"Blue Team",3,0,0,3,0,0,"3"
580568360,"pj7690",16,"Blue Team",2,0,1,1,0,0,"2"
580568360,"Devistator10",16,"Blue Team",1,1,1,0,0,0,"1"
580568360,"c0oKieeeeeeeeee",16,"Red Team",1,0,2,-1,0,0,"1"
580568360,"Sam Jev",16,"Red Team",1,0,2,-1,0,0,"1"
580568360,"The Truth 12",16,"Red Team",0,0,3,-3,0,0,"0"
580568360,"lChrisofdeatHl",16,"Red Team",0,0,3,-3,0,0,"0"
580559127,"Deathrow killer",29,"Blue Team",10,3,4,6,0,0,"10"
580559127,"Sam Jev",29,"Blue Team",9,0,3,6,0,0,"9"
580559127,"VizionsGodly",29,"Blue Team",8,3,2,6,0,0,"8"
580559127,"The Truth 12",29,"Blue Team",1,9,5,-4,0,0,"1"
580559127,"lI SiKnAsTy ll",29,"Red Team",6,1,8,-2,0,0,"6"
580559127,"JoN SpiN",29,"Red Team",5,1,12,-7,0,0,"4"
580559127,"A SCAREGASM",29,"Red Team",2,1,5,-3,0,0,"2"
580559127,"spacemonkey09",29,"Red Team",1,4,5,-4,0,0,"1"
580545292,"Sam Jev",27,"Blue Team",13,0,1,12,0,0,"13"
580545292,"CanadaSniperX2",27,"Blue Team",12,2,6,6,0,0,"12"
580545292,"SurfaceSatsuma",27,"Blue Team",4,1,7,-3,0,0,"4"
580545292,"I3oostin x",27,"Blue Team",1,2,7,-6,0,0,"-1"
580545292,"TFR Prophecy",27,"Red Team",7,1,9,-2,0,0,"7"
580545292,"D34THinD1G1T4L",27,"Red Team",6,2,10,-4,0,0,"6"
580545292,"The BIG Awkward",27,"Red Team",5,0,3,2,0,0,"5"
580545292,"LittlePrincess8",27,"Red Team",0,0,8,-8,0,0,"0"
580536398,"PJgmr999",24,"Blue Team",12,1,13,-1,0,0,"12"
580536398,"WeakSAUCE22",24,"Blue Team",11,0,2,9,0,0,"11"
580536398,"rustysquirrel",24,"Blue Team",11,1,6,5,0,0,"11"
580536398,"Suicidal Shrimp",24,"Blue Team",4,2,5,-1,0,0,"4"
580536398,"Sam Jev",24,"Red Team",11,1,10,1,0,0,"11"
580536398,"The Truth 12",24,"Red Team",8,1,14,-6,0,0,"8"
580536398,"INCUBUS 311 NYC",24,"Red Team",8,3,14,-6,0,0,"8"
580536398,"Gen Schmad",24,"Red Team",0,0,0,0,0,0,"0"
580555736,"nyjfan9",25,"Red Team",5,0,0,5,0,0,"5"
580555736,"PePe Damage",25,"Red Team",2,1,1,1,0,0,"2"
580555736,"std123",25,"Red Team",1,0,0,1,0,0,"1"
580555736,"NY Y4NK33S 57",25,"Red Team",0,0,1,-1,0,0,"0"
580555736,"Sam Jev",25,"Blue Team",2,0,2,0,0,0,"2"
580555736,"The Truth 12",25,"Blue Team",0,0,2,-2,0,0,"0"
580555736,"Darth Chaos X",25,"Blue Team",0,0,8,-8,0,0,"0"
580555736,"fearful G",25,"Blue Team",0,0,2,-2,0,0,"-6"
580525210,"RookwinD",25,"Red Team",16,3,7,9,0,0,"16"
580525210,"Sam Jev",25,"Red Team",8,7,10,-2,0,0,"8"
580525210,"The Truth 12",25,"Red Team",5,6,8,-3,0,0,"5"
580525210,"SnaKe Eyez 23",25,"Red Team",5,6,8,-3,0,0,"4"
580525210,"TiEu",25,"Blue Team",15,6,9,6,0,0,"15"
580525210,"Gat0rFan92",25,"Blue Team",12,4,12,0,0,0,"12"
580525210,"TEXAS RIDER",25,"Blue Team",5,5,13,-8,0,0,"5"
580525210,"koerpse",25,"Blue Team",0,0,1,-1,0,0,"-1"
580547618,"Sam Jev",19,"Red Team",19,2,8,11,0,0,"19"
580547618,"The Truth 12",19,"Red Team",7,1,10,-3,0,0,"7"
580547618,"Delta York",19,"Blue Team",12,2,9,3,0,0,"12"
580547618,"Chris55",19,"Blue Team",6,3,17,-11,0,0,"6"
580540820,"Sam Jev",18,"Blue Team",13,3,6,7,0,0,"13"
580540820,"The Truth 12",18,"Blue Team",11,2,2,9,0,0,"11"
580540820,"LiK a tYgaa",18,"Red Team",5,1,11,-6,0,0,"5"
580540820,"A ChAoTiCMiDgEt",18,"Red Team",3,2,13,-10,0,0,"3"
580048962,"iiManBearPigii",22,"Red Team",16,4,8,8,0,0,"16"
580048962,"Sam Jev",22,"Red Team",14,3,12,2,0,0,"14"
580048962,"Numba1STUNTA06",22,"Red Team",12,5,10,2,0,0,"12"
580048962,"The Truth 12",22,"Red Team",8,3,9,-1,0,0,"8"
580048962,"Nasty h3ad shot",22,"Blue Team",17,2,10,7,0,0,"17"
580048962,"xchekex",22,"Blue Team",10,5,12,-2,0,0,"10"
580048962,"Ehaynes1",22,"Blue Team",8,0,14,-6,0,0,"8"
580048962,"RamboSean",22,"Blue Team",4,3,14,-10,0,0,"4"
580040765,"Sam Jev",18,"Red Team",18,2,8,10,0,0,"18"
580040765,"The Truth 12",18,"Red Team",12,2,6,6,0,0,"12"
580040765,"BadBoy Tree",18,"Blue Team",8,1,14,-6,0,0,"8"
580040765,"English OO7",18,"Blue Team",6,1,16,-10,0,0,"6"
580033688,"RA1S1NG H3AV3N",17,"Blue Team",14,4,14,0,0,0,"14"
580033688,"IHATEMONDAYS176",17,"Blue Team",13,6,13,0,0,0,"13"
580033688,"Sam Jev",17,"Red Team",19,2,15,4,0,0,"19"
580033688,"The Truth 12",17,"Red Team",8,7,12,-4,0,0,"8"
